inscription_id,mutant_name,inscription_number,sat_number,Alpha,Black Uncommon,Block 286,Block 666,Block 78,Block 9,Block 9 450x,Common,First Transaction,Hitman,JPEG,Nakamoto,Omega,Paliblock Palindrome,Palindrome,Pizza,Silk Road,Uncommon,Vintage
0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i2,ORDIMUTANT #754,2,385522892721603,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i3,ORDIMUTANT #1286,3,385522892721933,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i4,ORDIMUTANT #2502,4,385522892722263,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i5,ORDIMUTANT #320,5,385522892722593,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0bd3194ba92e75af319970e9dc1574c458da1fdf5405eda8f25a535fc9447554i0,ORDIMUTANT OG#141,0,45536076269,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0c93b23883fa56ed55876aadd95c7e5be11a637fced270774681834be4d16c70i0,ORDIMUTANT OG#144,0,45536076267,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0c9c8a07a6cac0458e515e2463c1f5a93963a15480b4eeb593bd5a30850657d9i0,ORDIMUTANT OG#111,0,4345272725434,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes
0ca443d3f6009995c58cb01085d4da5121eb8d1088c4a48d921507966c3deb76i0,ORDIMUTANT #818,0,385522892715663,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0cca52fa62ba8c7d678bf6b094a729cc5fa3cd3b133b51dc8776da2cd7330b2ci0,ORDIMUTANT OG#87,0,45536076307,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0cd17e951617499d8f5ec3e50e59b6b006d943ac41639e825c2a25d8eaac90d1i2,ORDIMUTANT #130,2,162064278254368,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
0cd17e951617499d8f5ec3e50e59b6b006d943ac41639e825c2a25d8eaac90d1i3,ORDIMUTANT #2813,3,162064278254698,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
0dafe8b0c88cbbd0bfb35aaa364ecf0b53bd5df0ab6e798f63c1401b022b1928i1,ORDIMUTANT #998,1,823859379843198,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0dafe8b0c88cbbd0bfb35aaa364ecf0b53bd5df0ab6e798f63c1401b022b1928i2,ORDIMUTANT #1624,2,823859379843528,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0dafe8b0c88cbbd0bfb35aaa364ecf0b53bd5df0ab6e798f63c1401b022b1928i4,ORDIMUTANT #2928,4,823859379844188,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0dafe8b0c88cbbd0bfb35aaa364ecf0b53bd5df0ab6e798f63c1401b022b1928i5,ORDIMUTANT #2466,5,823859379844518,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0dafe8b0c88cbbd0bfb35aaa364ecf0b53bd5df0ab6e798f63c1401b022b1928i6,ORDIMUTANT #1801,6,823859379844848,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
0e1e511f4beb01ecd32d59c7ea6d9419b9e1a55d1ec4846ed8a8246196cbfa61i0,ORDIMUTANT #2010,0,3071337224486,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0e1e511f4beb01ecd32d59c7ea6d9419b9e1a55d1ec4846ed8a8246196cbfa61i1,ORDIMUTANT #1059,1,3071337224816,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0e1e511f4beb01ecd32d59c7ea6d9419b9e1a55d1ec4846ed8a8246196cbfa61i2,ORDIMUTANT #1223,2,3071337225146,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0e1e511f4beb01ecd32d59c7ea6d9419b9e1a55d1ec4846ed8a8246196cbfa61i3,ORDIMUTANT #1400,3,3071337225476,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0e1e511f4beb01ecd32d59c7ea6d9419b9e1a55d1ec4846ed8a8246196cbfa61i4,ORDIMUTANT #3079,4,3071337225806,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0e1e511f4beb01ecd32d59c7ea6d9419b9e1a55d1ec4846ed8a8246196cbfa61i5,ORDIMUTANT #1,5,3071337226136,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0e76242205d8d769e708033e562f1e9bda79a0f31c6ba116177e098736341e0fi0,ORDIMUTANT OG#72,0,45536076320,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
0f1cb2271372cf0abdb08942a5d795ade4a716ff9de41a29230aa9a4e97d25fci0,ORDIMUTANT #3036,0,281101330008844,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0f1cb2271372cf0abdb08942a5d795ade4a716ff9de41a29230aa9a4e97d25fci1,ORDIMUTANT #1853,1,281101330009174,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0f1cb2271372cf0abdb08942a5d795ade4a716ff9de41a29230aa9a4e97d25fci2,ORDIMUTANT #719,2,281101330009504,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0f1cb2271372cf0abdb08942a5d795ade4a716ff9de41a29230aa9a4e97d25fci3,ORDIMUTANT #3943,3,281101330009834,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0f5d2529266788ba0da843315711842801c2a5a68002ebe8a1f79f6bf447fa8ci0,ORDIMUTANT #585,0,898102537750625,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
0fb679d86188b960f294ad0a674a5aac3bd9f6a7851cd6466fe3c795af37800ci4,ORDIMUTANT #1228,4,281101330298284,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0fd72157f38000e2433de7448cf990904d4b8ea496fb7f655a447ab53237bf12i0,ORDIMUTANT OG#154,0,45536076257,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai2,ORDIMUTANT #3700,2,162064278239518,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai4,ORDIMUTANT #112,4,162064278240178,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
10b7d31f296d74cf284736b324b6891a19ddc56ee4c5aaabb68370404fd9b048i0,ORDIMUTANT #3642,0,1430690171399,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
10f4318de9f9b125b7bd9facc0cda099f9f191577d451dc4261f29b2ce45e55ci0,ORDIMUTANT #4239,0,144432016788964,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
12a0fbec2ec46e809fa154641d1158eabde2749e14c2d294741f66d25307d79fi0,ORDIMUTANT #3450,0,281101330027324,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
138e0f170d64803f8e7451665aedcb70c5cd510ce24dedec62e29ba18436ea81i0,ORDIMUTANT #3304,0,806066450209349,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
139f37ed8e5021ba3ee952c447f05642cf4cf090a5553e322cae8da022d58673i0,ORDIMUTANT #2160,0,806066450206049,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
139f37ed8e5021ba3ee952c447f05642cf4cf090a5553e322cae8da022d58673i1,ORDIMUTANT #1453,1,806066450206379,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
139f37ed8e5021ba3ee952c447f05642cf4cf090a5553e322cae8da022d58673i2,ORDIMUTANT #766,2,806066450206709,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
13c8f6d7f5f036a074f384066cc2464626037c4ee5952da7f748235cae712b56i0,ORDIMUTANT OG#26,0,45536076364,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi0,ORDIMUTANT #2027,0,281101330289704,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi1,ORDIMUTANT #3671,1,281101330290034,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi2,ORDIMUTANT #2531,2,281101330290364,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi3,ORDIMUTANT #2587,3,281101330290694,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi4,ORDIMUTANT #204,4,281101330291024,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi5,ORDIMUTANT #2819,5,281101330291354,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi6,ORDIMUTANT #1604,6,281101330291684,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi8,ORDIMUTANT #2912,8,281101330292344,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
149b05906c2fe55610b6bcade1118f7f1b0dad9ae0d68bda05da186f3fb01814i0,ORDIMUTANT #3820,0,1430690173709,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
14b023dcf8947131116886ec50a6718d13a49a1303724b0b559d24447e1e2c2ai0,ORDIMUTANT OG#65,0,1971407499999999,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1508bbda2171016644719f0c14d678ea6f2a189d3c0ede5f699e0f5641a0da52i0,ORDIMUTANT #416,0,898102537732475,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
150fa81e9b5c1359729acb8e86b5fe7104e583a3d1f5bcfa80dd8ed317e6a665i0,ORDIMUTANT #689,0,1430690174039,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1519ef7ff8e9bca4a860e4ff766bbfe41128d926c3cb2b7dd92e467f4b339032i0,ORDIMUTANT #571,0,898102537714985,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
152d807a2b85f4ac182289c661fec29ebc7779d2b57558df3fe3070f2f6dbd99i2,ORDIMUTANT #1789,2,281101330326334,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1585cdc01f3f26dd71d754cedb7dea32255f468f6d58b1f22a9aab92bb876f17i0,ORDIMUTANT #3287,0,144432016783354,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
161c961d9afdc7c51eacf4b274f29cb082bf9e2bff12ed2a626076b831ca33d4i0,ORDIMUTANT #2525,0,144432016781704,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
161c961d9afdc7c51eacf4b274f29cb082bf9e2bff12ed2a626076b831ca33d4i1,ORDIMUTANT #596,1,144432016782034,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
167ddf59ba1ae39e7db98018253d816d7534337b62b120ee8dc5f03901081db1i0,ORDIMUTANT #1303,0,162064278250738,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
167ddf59ba1ae39e7db98018253d816d7534337b62b120ee8dc5f03901081db1i1,ORDIMUTANT #1510,1,162064278251068,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
167ddf59ba1ae39e7db98018253d816d7534337b62b120ee8dc5f03901081db1i2,ORDIMUTANT #175,2,162064278251398,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
16d9b86456be4a610ba22076209f194d60ad9db3b9de39b2feb8bb4045ed46bdi0,ORDIMUTANT #1207,0,3071337228776,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
16d9b86456be4a610ba22076209f194d60ad9db3b9de39b2feb8bb4045ed46bdi1,ORDIMUTANT #674,1,3071337229106,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
16edcc2bd4678c6ac91a8195fcc2682ca41621d51e7749188d6bc8e5a984caf9i0,ORDIMUTANT #3300,0,3330194947509,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
16edcc2bd4678c6ac91a8195fcc2682ca41621d51e7749188d6bc8e5a984caf9i1,ORDIMUTANT #3364,1,3330194947839,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1860f7cc8d37096d168577e592ed3ead5dd550345cefbf669829413d6d3de8e2i0,ORDIMUTANT #1727,0,3071337204356,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1873763ab1064e70d71f8bdb96f7821b65df8fd0acb780fc45b8162a7a002434i0,ORDIMUTANT #1752,0,281101330508844,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1873763ab1064e70d71f8bdb96f7821b65df8fd0acb780fc45b8162a7a002434i1,ORDIMUTANT #3466,1,281101330509174,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1873763ab1064e70d71f8bdb96f7821b65df8fd0acb780fc45b8162a7a002434i2,ORDIMUTANT #2284,2,281101330509504,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
18897434edb3e543c846a4fa7c220a008d063b0221f3ca2e89f36c870d6db78ci0,ORDIMUTANT #410,0,3330194957409,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
192ddcda34a6d39c6e38b06ec0ca22c92cee5473f93465e5acaa6cb4e36bc903i0,ORDIMUTANT #269,0,162064278251728,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
192ddcda34a6d39c6e38b06ec0ca22c92cee5473f93465e5acaa6cb4e36bc903i1,ORDIMUTANT #614,1,162064278252058,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
192ddcda34a6d39c6e38b06ec0ca22c92cee5473f93465e5acaa6cb4e36bc903i2,ORDIMUTANT #109,2,162064278252388,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
19458c0c3182cfa71ed35aa1a377151a304d2805a894153faf4cb4be62a41d60i0,ORDIMUTANT #3893,0,3330194958399,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
19458c0c3182cfa71ed35aa1a377151a304d2805a894153faf4cb4be62a41d60i1,ORDIMUTANT #390,1,3330194958729,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
194cc50f3cf03186a6415f8af4e854b439155cb5e15a8ddbd94296f6406cba83i0,ORDIMUTANT OG#29,0,45536076361,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
19cb81fcaaa2176d0968cfac95969d30f08f294c3f1c29bba6d080eb31a343f8i0,ORDIMUTANT #2243,0,385522892707413,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
19cb81fcaaa2176d0968cfac95969d30f08f294c3f1c29bba6d080eb31a343f8i1,ORDIMUTANT #75,1,385522892707743,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
1aae3a956b1cf45c62d961057d982d37778c8ba57c5c70fca5e7116afc68fe70i0,ORDIMUTANT #2054,0,144432016799854,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1aae3a956b1cf45c62d961057d982d37778c8ba57c5c70fca5e7116afc68fe70i3,ORDIMUTANT #31,3,144432016800844,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1ad757bc5aa176f66a50f02a9cc1d7de5adac64a995d54855d77735996f2f768i0,ORDIMUTANT #1383,0,3071337209966,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1af149b4fdae1b9472fb3d86c5a24c5087f2876adfb6a7d82185cc59b66ac341i0,ORDIMUTANT #4166,0,1430690175359,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1af149b4fdae1b9472fb3d86c5a24c5087f2876adfb6a7d82185cc59b66ac341i1,ORDIMUTANT #636,1,1430690175689,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1af149b4fdae1b9472fb3d86c5a24c5087f2876adfb6a7d82185cc59b66ac341i2,ORDIMUTANT #452,2,1430690176019,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1af149b4fdae1b9472fb3d86c5a24c5087f2876adfb6a7d82185cc59b66ac341i3,ORDIMUTANT #592,3,1430690176349,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1af149b4fdae1b9472fb3d86c5a24c5087f2876adfb6a7d82185cc59b66ac341i4,ORDIMUTANT #2919,4,1430690176679,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1af149b4fdae1b9472fb3d86c5a24c5087f2876adfb6a7d82185cc59b66ac341i5,ORDIMUTANT #344,5,1430690177009,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1bac1697c211dbd322001b7572c8cd11d1bb55044f7baa1d0782ddc292901a88i0,ORDIMUTANT OG#84,0,468664868466864,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
1bda5592e087ed8c0b9202965d854a5c3c6ec505dae3756b1495553370631b26i0,ORDIMUTANT #1566,0,806066450202419,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
1bda5592e087ed8c0b9202965d854a5c3c6ec505dae3756b1495553370631b26i1,ORDIMUTANT #2298,1,806066450202749,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
1c1ecd6eb895d3596ff529c72b6d3f5ca60bf7b20c2f8f20068ccb1303f60e13i0,ORDIMUTANT #2864,0,3497501352810,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1c59c92d8ff40b602c8460f7bfe7fac381b5b911da5d8068a682d4fde9139493i0,ORDIMUTANT #3905,0,898102537728185,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1c59c92d8ff40b602c8460f7bfe7fac381b5b911da5d8068a682d4fde9139493i1,ORDIMUTANT #2106,1,898102537728515,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1c59c92d8ff40b602c8460f7bfe7fac381b5b911da5d8068a682d4fde9139493i2,ORDIMUTANT #2172,2,898102537728845,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1c59c92d8ff40b602c8460f7bfe7fac381b5b911da5d8068a682d4fde9139493i3,ORDIMUTANT #4006,3,898102537729175,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1c59c92d8ff40b602c8460f7bfe7fac381b5b911da5d8068a682d4fde9139493i4,ORDIMUTANT #2722,4,898102537729505,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1cae440d9b2ce23f83be28a199f668d5707642219579848fd8639a405cac2ba8i0,ORDIMUTANT OG#115,0,45536076286,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
1caf92f7fadc8fc07f1608dce6529f9d287f5f7ebc38528e896a0aada943dc7bi0,ORDIMUTANT #1358,0,144432016798204,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1caf92f7fadc8fc07f1608dce6529f9d287f5f7ebc38528e896a0aada943dc7bi1,ORDIMUTANT #2377,1,144432016798534,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1d1ce5ece8cdb2bbd0a1dd238d2874279a9b959ce2e2c30f2cf0f0d99d494a0bi0,ORDIMUTANT #376,0,281101330317754,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1d1ce5ece8cdb2bbd0a1dd238d2874279a9b959ce2e2c30f2cf0f0d99d494a0bi1,ORDIMUTANT #2367,1,281101330318084,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i0,ORDIMUTANT #3204,0,281101330005544,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i1,ORDIMUTANT #2731,1,281101330005874,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i3,ORDIMUTANT #1434,3,281101330006534,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i4,ORDIMUTANT #221,4,281101330006864,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
1e2c848ea8507af79c5b1581cb16dcc06694d794ddbff1a54ccfa5f4a2e53967i0,ORDIMUTANT #176,0,3330194971269,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i0,ORDIMUTANT #547,0,599543210157906,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i1,ORDIMUTANT #2747,1,599543210158236,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i2,ORDIMUTANT #566,2,599543210158566,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i3,ORDIMUTANT #2675,3,599543210158896,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i4,ORDIMUTANT #3250,4,599543210159226,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i5,ORDIMUTANT #670,5,599543210159556,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i6,ORDIMUTANT #601,6,599543210159886,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i7,ORDIMUTANT #1244,7,599543210160216,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1f67e2dab1f4bc9e714adaba23aee3986c4261352507f8f927eaf8f2ec2386e2i0,ORDIMUTANT #2372,0,3071337210296,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1f67e2dab1f4bc9e714adaba23aee3986c4261352507f8f927eaf8f2ec2386e2i1,ORDIMUTANT #481,1,3071337210626,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1f67e2dab1f4bc9e714adaba23aee3986c4261352507f8f927eaf8f2ec2386e2i2,ORDIMUTANT #4210,2,3071337210956,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1f67e2dab1f4bc9e714adaba23aee3986c4261352507f8f927eaf8f2ec2386e2i3,ORDIMUTANT #635,3,3071337211286,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1fa7b9c229f66c829ed2fb57cd9fad9f13295f3269bb9d95298d88a8b5e81066i0,ORDIMUTANT OG#18,0,45536076372,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
1fd41d9b8e3094a21ef8e6a8e98f8ef74d799655a70f0ddf565a9de4a84185b1i0,ORDIMUTANT #2276,0,3330194970279,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1fd41d9b8e3094a21ef8e6a8e98f8ef74d799655a70f0ddf565a9de4a84185b1i1,ORDIMUTANT #372,1,3330194970609,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
205ecd600875b98946d7bef0fd80bf5db3077bb9f492773a2acb52abe20f6e7ei0,ORDIMUTANT #4313,0,391477014618,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
20646b5f97c51296bc89d7f0fd6c320a4e1becdc632d529fb583f55005ca39c2i0,ORDIMUTANT OG#19,0,45536076371,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
2073cc88820cd00e4229284de1cea76e7ed4df5432e679407da45eb00fd2bacdi0,ORDIMUTANT OG#53,0,45536076335,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i1,ORDIMUTANT #377,1,281101330311154,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i2,ORDIMUTANT #2280,2,281101330311484,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i3,ORDIMUTANT #2082,3,281101330311814,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
